2022-01-08 17:42:52,903 | INFO | extract.py | <module> | Start of program.
2022-01-08 17:51:21,691 | INFO | load.py | update_db | Select query successful
2022-01-08 17:51:21,696 | INFO | imdb_api.py | get_genre | Searching name: Q-Force
2022-01-08 17:51:25,066 | INFO | imdb_api.py | get_genre | Title: Q-Force
2022-01-08 17:51:25,069 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:51:25,070 | INFO | load.py | update_db | Item no. 204 added to database
2022-01-08 17:51:25,074 | INFO | load.py | update_db | Select query successful
2022-01-08 17:51:25,080 | INFO | imdb_api.py | get_genre | Searching name: Q-Force
2022-01-08 17:51:28,380 | INFO | imdb_api.py | get_genre | Title: Q-Force
2022-01-08 17:51:28,382 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:51:28,383 | INFO | load.py | update_db | Item no. 205 added to database
2022-01-08 17:51:28,388 | INFO | load.py | update_db | Select query successful
2022-01-08 17:51:28,393 | INFO | imdb_api.py | get_genre | Searching name: Q-Force
2022-01-08 17:51:31,701 | INFO | imdb_api.py | get_genre | Title: Q-Force
2022-01-08 17:51:31,703 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:51:31,704 | INFO | load.py | update_db | Item no. 206 added to database
2022-01-08 17:51:31,709 | INFO | load.py | update_db | Select query successful
2022-01-08 17:51:31,714 | INFO | imdb_api.py | get_genre | Searching name: Q-Force
2022-01-08 17:51:35,156 | INFO | imdb_api.py | get_genre | Title: Q-Force
2022-01-08 17:51:35,158 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:51:35,159 | INFO | load.py | update_db | Item no. 207 added to database
2022-01-08 17:51:35,163 | INFO | load.py | update_db | Select query successful
2022-01-08 17:51:35,169 | INFO | imdb_api.py | get_genre | Searching name: Q-Force
2022-01-08 17:51:38,566 | INFO | imdb_api.py | get_genre | Title: Q-Force
2022-01-08 17:51:38,569 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:51:38,569 | INFO | load.py | update_db | Item no. 208 added to database
2022-01-08 17:51:38,574 | INFO | load.py | update_db | Select query successful
2022-01-08 17:51:38,580 | INFO | imdb_api.py | get_genre | Searching name: Q-Force
2022-01-08 17:51:41,895 | INFO | imdb_api.py | get_genre | Title: Q-Force
2022-01-08 17:51:41,898 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:51:41,899 | INFO | load.py | update_db | Item no. 209 added to database
2022-01-08 17:51:41,903 | INFO | load.py | update_db | Select query successful
2022-01-08 17:51:41,909 | INFO | imdb_api.py | get_genre | Searching name: Q-Force
2022-01-08 17:51:45,002 | INFO | imdb_api.py | get_genre | Title: Q-Force
2022-01-08 17:51:45,004 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:51:45,005 | INFO | load.py | update_db | Item no. 210 added to database
2022-01-08 17:51:45,009 | INFO | load.py | update_db | Select query successful
2022-01-08 17:51:45,015 | INFO | imdb_api.py | get_genre | Searching name: Q-Force
2022-01-08 17:51:48,271 | INFO | imdb_api.py | get_genre | Title: Q-Force
2022-01-08 17:51:48,274 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:51:48,275 | INFO | load.py | update_db | Item no. 211 added to database
2022-01-08 17:51:48,279 | INFO | load.py | update_db | Select query successful
2022-01-08 17:51:48,285 | INFO | imdb_api.py | get_genre | Searching name: The Flash
2022-01-08 17:51:52,627 | INFO | imdb_api.py | get_genre | Title: The Flash
2022-01-08 17:51:52,631 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:51:52,632 | INFO | load.py | update_db | Item no. 212 added to database
2022-01-08 17:51:52,636 | INFO | load.py | update_db | Select query successful
2022-01-08 17:51:52,642 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:51:57,466 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:51:57,470 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:51:57,471 | INFO | load.py | update_db | Item no. 213 added to database
2022-01-08 17:51:57,475 | INFO | load.py | update_db | Select query successful
2022-01-08 17:51:57,481 | INFO | imdb_api.py | get_genre | Searching name: Family Business
2022-01-08 17:52:01,179 | INFO | imdb_api.py | get_genre | Title: The Partridge Family
2022-01-08 17:52:01,182 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:52:01,183 | INFO | load.py | update_db | Item no. 214 added to database
2022-01-08 17:52:01,187 | INFO | load.py | update_db | Select query successful
2022-01-08 17:52:01,193 | INFO | imdb_api.py | get_genre | Searching name: Inside Job
2022-01-08 17:52:04,643 | INFO | imdb_api.py | get_genre | Title: Inside Job
2022-01-08 17:52:04,646 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:52:04,647 | INFO | load.py | update_db | Item no. 215 added to database
2022-01-08 17:52:04,651 | INFO | load.py | update_db | Select query successful
2022-01-08 17:52:04,657 | INFO | imdb_api.py | get_genre | Searching name: Family Business
2022-01-08 17:52:08,133 | INFO | imdb_api.py | get_genre | Title: The Partridge Family
2022-01-08 17:52:08,136 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:52:08,137 | INFO | load.py | update_db | Item no. 216 added to database
2022-01-08 17:52:08,141 | INFO | load.py | update_db | Select query successful
2022-01-08 17:52:08,147 | INFO | imdb_api.py | get_genre | Searching name: Family Business
2022-01-08 17:52:11,866 | INFO | imdb_api.py | get_genre | Title: The Partridge Family
2022-01-08 17:52:11,869 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:52:11,870 | INFO | load.py | update_db | Item no. 217 added to database
2022-01-08 17:52:11,874 | INFO | load.py | update_db | Select query successful
2022-01-08 17:52:11,880 | INFO | imdb_api.py | get_genre | Searching name: Kate
2022-01-08 17:52:17,296 | INFO | imdb_api.py | get_genre | Title: Kate
2022-01-08 17:52:17,305 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:52:17,306 | INFO | load.py | update_db | Item no. 218 added to database
2022-01-08 17:52:17,311 | INFO | load.py | update_db | Select query successful
2022-01-08 17:52:17,318 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:52:21,410 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:52:21,412 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:52:21,413 | INFO | load.py | update_db | Item no. 219 added to database
2022-01-08 17:52:21,418 | INFO | load.py | update_db | Select query successful
2022-01-08 17:52:21,423 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:52:25,204 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:52:25,207 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:52:25,208 | INFO | load.py | update_db | Item no. 220 added to database
2022-01-08 17:52:25,212 | INFO | load.py | update_db | Select query successful
2022-01-08 17:52:25,218 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:52:29,048 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:52:29,051 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:52:29,052 | INFO | load.py | update_db | Item no. 221 added to database
2022-01-08 17:52:29,056 | INFO | load.py | update_db | Select query successful
2022-01-08 17:52:29,062 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:52:32,732 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:52:32,734 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:52:32,735 | INFO | load.py | update_db | Item no. 222 added to database
2022-01-08 17:52:32,740 | INFO | load.py | update_db | Select query successful
2022-01-08 17:52:32,745 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:52:36,571 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:52:36,574 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:52:36,574 | INFO | load.py | update_db | Item no. 223 added to database
2022-01-08 17:52:36,579 | INFO | load.py | update_db | Select query successful
2022-01-08 17:52:36,585 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:52:40,362 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:52:40,365 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:52:40,365 | INFO | load.py | update_db | Item no. 224 added to database
2022-01-08 17:52:40,370 | INFO | load.py | update_db | Select query successful
2022-01-08 17:52:40,375 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:52:44,121 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:52:44,123 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:52:44,124 | INFO | load.py | update_db | Item no. 225 added to database
2022-01-08 17:52:44,129 | INFO | load.py | update_db | Select query successful
2022-01-08 17:52:44,134 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:52:48,471 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:52:48,474 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:52:48,475 | INFO | load.py | update_db | Item no. 226 added to database
2022-01-08 17:52:48,480 | INFO | load.py | update_db | Select query successful
2022-01-08 17:52:48,485 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:52:52,470 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:52:52,473 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:52:52,474 | INFO | load.py | update_db | Item no. 227 added to database
2022-01-08 17:52:52,479 | INFO | load.py | update_db | Select query successful
2022-01-08 17:52:52,484 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:52:56,319 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:52:56,322 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:52:56,323 | INFO | load.py | update_db | Item no. 228 added to database
2022-01-08 17:52:56,327 | INFO | load.py | update_db | Select query successful
2022-01-08 17:52:56,333 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:53:00,709 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:53:00,712 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:53:00,713 | INFO | load.py | update_db | Item no. 229 added to database
2022-01-08 17:53:00,717 | INFO | load.py | update_db | Select query successful
2022-01-08 17:53:00,723 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:53:04,497 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:53:04,500 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:53:04,501 | INFO | load.py | update_db | Item no. 230 added to database
2022-01-08 17:53:04,505 | INFO | load.py | update_db | Select query successful
2022-01-08 17:53:04,511 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:53:08,213 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:53:08,216 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:53:08,217 | INFO | load.py | update_db | Item no. 231 added to database
2022-01-08 17:53:08,221 | INFO | load.py | update_db | Select query successful
2022-01-08 17:53:08,227 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:53:12,066 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:53:12,069 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:53:12,070 | INFO | load.py | update_db | Item no. 232 added to database
2022-01-08 17:53:12,074 | INFO | load.py | update_db | Select query successful
2022-01-08 17:53:12,080 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:53:15,634 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:53:15,637 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:53:15,638 | INFO | load.py | update_db | Item no. 233 added to database
2022-01-08 17:53:15,643 | INFO | load.py | update_db | Select query successful
2022-01-08 17:53:15,648 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:53:19,205 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:53:19,207 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:53:19,208 | INFO | load.py | update_db | Item no. 234 added to database
2022-01-08 17:53:19,213 | INFO | load.py | update_db | Select query successful
2022-01-08 17:53:19,218 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:53:22,626 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:53:22,629 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:53:22,630 | INFO | load.py | update_db | Item no. 235 added to database
2022-01-08 17:53:22,634 | INFO | load.py | update_db | Select query successful
2022-01-08 17:53:22,640 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:53:26,613 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:53:26,616 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:53:26,617 | INFO | load.py | update_db | Item no. 236 added to database
2022-01-08 17:53:26,621 | INFO | load.py | update_db | Select query successful
2022-01-08 17:53:26,627 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:53:30,126 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:53:30,137 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:53:30,138 | INFO | load.py | update_db | Item no. 237 added to database
2022-01-08 17:53:30,143 | INFO | load.py | update_db | Select query successful
2022-01-08 17:53:30,148 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:53:33,701 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:53:33,704 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:53:33,705 | INFO | load.py | update_db | Item no. 238 added to database
2022-01-08 17:53:33,709 | INFO | load.py | update_db | Select query successful
2022-01-08 17:53:33,715 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:53:37,177 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:53:37,180 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:53:37,181 | INFO | load.py | update_db | Item no. 239 added to database
2022-01-08 17:53:37,185 | INFO | load.py | update_db | Select query successful
2022-01-08 17:53:37,191 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:53:40,780 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:53:40,783 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:53:40,783 | INFO | load.py | update_db | Item no. 240 added to database
2022-01-08 17:53:40,788 | INFO | load.py | update_db | Select query successful
2022-01-08 17:53:40,793 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:53:44,362 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:53:44,365 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:53:44,366 | INFO | load.py | update_db | Item no. 241 added to database
2022-01-08 17:53:44,371 | INFO | load.py | update_db | Select query successful
2022-01-08 17:53:44,376 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:53:47,973 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:53:47,976 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:53:47,977 | INFO | load.py | update_db | Item no. 242 added to database
2022-01-08 17:53:47,981 | INFO | load.py | update_db | Select query successful
2022-01-08 17:53:47,987 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:53:51,624 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:53:51,627 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:53:51,628 | INFO | load.py | update_db | Item no. 243 added to database
2022-01-08 17:53:51,633 | INFO | load.py | update_db | Select query successful
2022-01-08 17:53:51,638 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:53:55,254 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:53:55,257 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:53:55,258 | INFO | load.py | update_db | Item no. 244 added to database
2022-01-08 17:53:55,262 | INFO | load.py | update_db | Select query successful
2022-01-08 17:53:55,267 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:53:58,841 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:53:58,844 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:53:58,845 | INFO | load.py | update_db | Item no. 245 added to database
2022-01-08 17:53:58,849 | INFO | load.py | update_db | Select query successful
2022-01-08 17:53:58,855 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:54:02,484 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:54:02,487 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:54:02,488 | INFO | load.py | update_db | Item no. 246 added to database
2022-01-08 17:54:02,493 | INFO | load.py | update_db | Select query successful
2022-01-08 17:54:02,498 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:54:06,076 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:54:06,080 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:54:06,081 | INFO | load.py | update_db | Item no. 247 added to database
2022-01-08 17:54:06,085 | INFO | load.py | update_db | Select query successful
2022-01-08 17:54:06,091 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:54:09,769 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:54:09,772 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:54:09,773 | INFO | load.py | update_db | Item no. 248 added to database
2022-01-08 17:54:09,777 | INFO | load.py | update_db | Select query successful
2022-01-08 17:54:09,783 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:54:13,495 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:54:13,498 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:54:13,499 | INFO | load.py | update_db | Item no. 249 added to database
2022-01-08 17:54:13,503 | INFO | load.py | update_db | Select query successful
2022-01-08 17:54:13,509 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:54:17,087 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:54:17,090 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:54:17,090 | INFO | load.py | update_db | Item no. 250 added to database
2022-01-08 17:54:17,095 | INFO | load.py | update_db | Select query successful
2022-01-08 17:54:17,101 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:54:20,641 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:54:20,644 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:54:20,645 | INFO | load.py | update_db | Item no. 251 added to database
2022-01-08 17:54:20,650 | INFO | load.py | update_db | Select query successful
2022-01-08 17:54:20,655 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:54:24,336 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:54:24,339 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:54:24,340 | INFO | load.py | update_db | Item no. 252 added to database
2022-01-08 17:54:24,344 | INFO | load.py | update_db | Select query successful
2022-01-08 17:54:24,350 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:54:27,897 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:54:27,900 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:54:27,901 | INFO | load.py | update_db | Item no. 253 added to database
2022-01-08 17:54:27,905 | INFO | load.py | update_db | Select query successful
2022-01-08 17:54:27,911 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:54:31,436 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:54:31,438 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:54:31,439 | INFO | load.py | update_db | Item no. 254 added to database
2022-01-08 17:54:31,444 | INFO | load.py | update_db | Select query successful
2022-01-08 17:54:31,449 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:54:35,008 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:54:35,010 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:54:35,011 | INFO | load.py | update_db | Item no. 255 added to database
2022-01-08 17:54:35,016 | INFO | load.py | update_db | Select query successful
2022-01-08 17:54:35,021 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:54:38,418 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:54:38,420 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:54:38,421 | INFO | load.py | update_db | Item no. 256 added to database
2022-01-08 17:54:38,426 | INFO | load.py | update_db | Select query successful
2022-01-08 17:54:38,431 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:54:41,938 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:54:41,941 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:54:41,942 | INFO | load.py | update_db | Item no. 257 added to database
2022-01-08 17:54:41,946 | INFO | load.py | update_db | Select query successful
2022-01-08 17:54:41,952 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:54:45,491 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:54:45,494 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:54:45,495 | INFO | load.py | update_db | Item no. 258 added to database
2022-01-08 17:54:45,499 | INFO | load.py | update_db | Select query successful
2022-01-08 17:54:45,505 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:54:49,209 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:54:49,211 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:54:49,212 | INFO | load.py | update_db | Item no. 259 added to database
2022-01-08 17:54:49,217 | INFO | load.py | update_db | Select query successful
2022-01-08 17:54:49,222 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:54:52,793 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:54:52,796 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:54:52,797 | INFO | load.py | update_db | Item no. 260 added to database
2022-01-08 17:54:52,801 | INFO | load.py | update_db | Select query successful
2022-01-08 17:54:52,807 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:54:56,309 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:54:56,312 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:54:56,313 | INFO | load.py | update_db | Item no. 261 added to database
2022-01-08 17:54:56,318 | INFO | load.py | update_db | Select query successful
2022-01-08 17:54:56,323 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:54:59,839 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:54:59,841 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:54:59,842 | INFO | load.py | update_db | Item no. 262 added to database
2022-01-08 17:54:59,847 | INFO | load.py | update_db | Select query successful
2022-01-08 17:54:59,852 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:55:03,430 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:55:03,433 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:55:03,434 | INFO | load.py | update_db | Item no. 263 added to database
2022-01-08 17:55:03,439 | INFO | load.py | update_db | Select query successful
2022-01-08 17:55:03,444 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:55:07,018 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:55:07,021 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:55:07,022 | INFO | load.py | update_db | Item no. 264 added to database
2022-01-08 17:55:07,027 | INFO | load.py | update_db | Select query successful
2022-01-08 17:55:07,032 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:55:10,627 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:55:10,629 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:55:10,630 | INFO | load.py | update_db | Item no. 265 added to database
2022-01-08 17:55:10,635 | INFO | load.py | update_db | Select query successful
2022-01-08 17:55:10,641 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:55:14,450 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:55:14,453 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:55:14,453 | INFO | load.py | update_db | Item no. 266 added to database
2022-01-08 17:55:14,458 | INFO | load.py | update_db | Select query successful
2022-01-08 17:55:14,464 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:55:18,568 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:55:18,571 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:55:18,572 | INFO | load.py | update_db | Item no. 267 added to database
2022-01-08 17:55:18,577 | INFO | load.py | update_db | Select query successful
2022-01-08 17:55:18,582 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:55:22,453 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:55:22,456 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:55:22,457 | INFO | load.py | update_db | Item no. 268 added to database
2022-01-08 17:55:22,462 | INFO | load.py | update_db | Select query successful
2022-01-08 17:55:22,467 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:55:27,107 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:55:27,109 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:55:27,110 | INFO | load.py | update_db | Item no. 269 added to database
2022-01-08 17:55:27,115 | INFO | load.py | update_db | Select query successful
2022-01-08 17:55:27,120 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:55:30,971 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:55:30,974 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:55:30,975 | INFO | load.py | update_db | Item no. 270 added to database
2022-01-08 17:55:30,979 | INFO | load.py | update_db | Select query successful
2022-01-08 17:55:30,985 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:55:34,740 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:55:34,743 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:55:34,744 | INFO | load.py | update_db | Item no. 271 added to database
2022-01-08 17:55:34,748 | INFO | load.py | update_db | Select query successful
2022-01-08 17:55:34,754 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:55:38,538 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:55:38,546 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:55:38,547 | INFO | load.py | update_db | Item no. 272 added to database
2022-01-08 17:55:38,552 | INFO | load.py | update_db | Select query successful
2022-01-08 17:55:38,557 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:55:42,374 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:55:42,377 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:55:42,378 | INFO | load.py | update_db | Item no. 273 added to database
2022-01-08 17:55:42,383 | INFO | load.py | update_db | Select query successful
2022-01-08 17:55:42,388 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:55:45,933 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:55:45,935 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:55:45,936 | INFO | load.py | update_db | Item no. 274 added to database
2022-01-08 17:55:45,941 | INFO | load.py | update_db | Select query successful
2022-01-08 17:55:45,946 | INFO | imdb_api.py | get_genre | Searching name: Superstore
2022-01-08 17:55:49,772 | INFO | imdb_api.py | get_genre | Title: Superstore
2022-01-08 17:55:49,775 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:55:49,776 | INFO | load.py | update_db | Item no. 275 added to database
2022-01-08 17:55:49,781 | INFO | load.py | update_db | Select query successful
2022-01-08 17:55:49,786 | INFO | imdb_api.py | get_genre | Searching name: Superstore
